14857
3746	236
10178	237
4885	238
538	239
9480	240
5156	241
11069	242
8317	243
221662	244
7980	245
3199	246
8932	247
2296	248
332	249
64866	250
7091	251
5912	252
174	253
9590	254
857	255
9966	256
54332	257
6474	258
64785	259
6934	260
639	261
378938	262
190	263
5015	264
4345	265
2045	266
114569	267
4211	268
6671	269
79605	270
81029	271
2004	272
5631	273
51377	274
5209	275
23261	276
9733	277
8161	278
4223	279
1191	280
7078	281
57674	282
27074	283
10451	284
8673	285
2736	286
5587	287
132671	288
9052	289
128553	290
80139	291
59349	292
547	293
10475	294
89795	295
283131	296
2066	297
6496	298
2690	299
50507	300
2888	301
121512	302
2956	303
93986	304
8654	305
7804	306
55076	307
7533	308
57819	309
3434	310
11149	311
8819	312
4233	313
5621	314
668	315
6423	316
5274	317
6657	318
8935	319
3371	320
8870	321
9638	322
79054	323
23566	324
375	325
1297	326
286827	327
308	328
84634	329
1301	330
3214	331
3554	332
3785	333
26149	334
960	335
6275	336
23213	337
5806	338
4072	339
7447	340
996	341
55166	342
56899	343
1030	344
7175	345
6197	346
9211	347
64946	348
2778	349
10810	350
3741	351
284	352
4286	353
2255	354
54541	355
57167	356
650	357
2550	358
928	359
3716	360
22920	361
55211	362
64220	363
51501	364
81892	365
3169	366
7295	367
26585	368
596	369
55450	370
4173	371
7222	372
84466	373
1183	374
4678	375
9429	376
6506	377
7473	378
776	379
5468	380
1400	381
6323	382
2173	383
4212	384
10395	385
388585	386
8792	387
9935	388
22837	389
23368	390
1634	391
25836	392
5376	393
65975	394
4781	395
5081	396
999	397
1746	398
7456	399
53836	400
10631	401
79026	402
773	403
5063	404
5337	405
8829	406
285	407
9510	408
684	409
7855	410
8406	411
114971	412
1915	413
2043	414
4092	415
54968	416
5327	417
51203	418
114798	419
5270	420
6092	421
2313	422
5793	423
6591	424
4982	425
6909	426
57616	427
5144	428
29761	429
23414	430
7374	431
2534	432
8745	433
285016	434
27086	435
406991	436
64115	437
8204	438
2064	439
55603	440
1601	441
6422	442
144165	443
9750	444
55332	445
7298	446
3759	447
1259	448
3670	449
4908	450
2303	451
387103	452
5308	453
57580	454
5100	455
55353	456
6319	457
114899	458
4155	459
26751	460
6656	461
652995	462
55283	463
284252	464
57128	465
6696	466
7718	467
8763	468
4085	469
79971	470
11043	471
6935	472
5608	473
4745	474
55074	475
2744	476
3219	477
158471	478
92737	479
1278	480
55704	481
5914	482
51278	483
25937	484
57178	485
5980	486
54962	487
22926	488
1012	489
5465	490
6622	491
4501	492
3673	493
3875	494
10979	495
80763	496
83478	497
1832	498
4921	499
1280	500
5205	501
389136	502
51302	503
5509	504
1164	505
196	506
2535	507
64092	508
5774	509
5077	510
7070	511
5480	512
780	513
29116	514
11168	515
4851	516
84981	517
1404	518
64236	519
64094	520
10276	521
1831	522
3987	523
3486	524
4915	525
9295	526
4094	527
933	528
10257	529
7436	530
10346	531
7704	532
4208	533
4060	534
9672	535
55553	536
84913	537
8125	538
50848	539
22998	540
1788	541
3880	542
2023	543
92421	544
55720	545
7039	546
221833	547
3092	548
23075	549
2151	550
2202	551
659	552
54413	553
23090	554
3217	555
6943	556
3920	557
4488	558
11098	559
27336	560
57706	561
648	562
1618	563
64754	564
1903	565
6595	566
5079	567
221687	568
2662	569
9162	570
2627	571
5602	572
1381	573
26509	574
56963	575
3215	576
1545	577
1113	578
8929	579
26020	580
79727	581
7547	582
1111	583
2893	584
2571	585
5321	586
168667	587
2247	588
5797	589
1789	590
2180	591
6511	592
7227	593
10125	594
1678	595
29968	596
7490	597
7188	598
4998	599
6660	600
6752	601
55016	602
708	603
26018	604
10370	605
658	606
4487	607
25788	608
182	609
796	610
9314	611
9452	612
1508	613
22836	614
9734	615
23671	616
51131	617
26575	618
677	619
185	620
6495	621
27324	622
23493	623
10725	624
57007	625
9369	626
4023	627
5228	628
7035	629
4320	630
7294	631
7546	632
89	633
22822	634
10804	635
5080	636
5573	637
130574	638
4646	639
3773	640
50940	641
5318	642
5125	643
84733	644
7026	645
91862	646
4311	647
79866	648
199699	649
1573	650
1879	651
9221	652
5801	653
7832	654
26517	655
27237	656
23418	657
3280	658
57536	659
8239	660
4810	661
467	662
4649	663
7103	664
4324	665
8660	666
80781	667
6513	668
2720	669
2353	670
8100	671
60561	672
23522	673
1948	674
259217	675
11169	676
10163	677
6521	678
4256	679
4609	680
9891	681
6792	682
3310	683
55840	684
10761	685
861	686
10912	687
8013	688
51130	689
58504	690
83743	691
5881	692
949	693
2719	694
699	695
101	696
10000	697
1513	698
2272	699
3916	700
6452	701
1848	702
7088	703
546	704
7329	705
991	706
3921	707
578	708
4738	709
64285	710
238	711
79180	712
140809	713
55973	714
9760	715
7023	716
7425	717
10011	718
203286	719
3276	720
6446	721
201161	722
1717	723
3661	724
1317	725
1947	726
5879	727
55062	728
5932	729
5818	730
3481	731
10611	732
7940	733
2049	734
55796	735
10221	736
26052	737
10040	738
23336	739
2030	740
41	741
7204	742
6615	743
25972	744
197	745
112616	746
330	747
2274	748
4853	749
2068	750
4015	751
4354	752
23769	753
29950	754
9315	755
4234	756
10204	757
875	758
19	759
8493	760
26256	761
9020	762
8729	763
80315	764
9644	765
1602	766
55512	767
7052	768
31	769
5580	770
10868	771
7852	772
353143	773
28969	774
29997	775
84766	776
7430	777
85480	778
1869	779
7126	780
7367	781
3708	782
9170	783
143689	784
7431	785
3569	786
54623	787
23309	788
1360	789
63982	790
84759	791
5507	792
8728	793
3090	794
55298	795
23293	796
3784	797
406	798
3423	799
302	800
55742	801
998	802
6208	803
1107	804
6850	805
5245	806
7038	807
5794	808
26155	809
23345	810
1875	811
26154	812
1978	813
1917	814
8503	815
1756	816
705	817
6376	818
28992	819
55388	820
4128	821
10856	822
10014	823
3768	824
3399	825
10519	826
64216	827
57447	828
3664	829
1028	830
1129	831
80762	832
51018	833
7402	834
5792	835
4192	836
136	837
7292	838
29789	839
4913	840
2194	841
4830	842
4088	843
79139	844
50624	845
9770	846
10019	847
6059	848
11001	849
115207	850
10962	851
665	852
124404	853
440193	854
55593	855
57591	856
23122	857
3384	858
6001	859
10797	860
4780	861
7334	862
56776	863
10765	864
91608	865
83605	866
56999	867
26137	868
55177	869
144100	870
57561	871
10114	872
5191	873
8291	874
839	875
7462	876
55759	877
55143	878
4792	879
2121	880
1994	881
6095	882
22895	883
5142	884
360	885
7139	886
9908	887
54583	888
80326	889
5159	890
1153	891
1870	892
11122	893
8434	894
23245	895
5467	896
55165	897
637	898
5494	899
5521	900
3593	901
401022	902
2171	903
1793	904
324	905
27122	906
7461	907
7021	908
5328	909
80176	910
10410	911
2081	912
154810	913
4919	914
6281	915
23492	916
8408	917
2697	918
1432	919
5026	920
11031	921
55532	922
10144	923
3236	924
9620	925
6742	926
3778	927
25888	928
348	929
3028	930
5862	931
23621	932
2000	933
28989	934
79623	935
9834	936
5919	937
3192	938
58480	939
56886	940
23705	941
7337	942
81539	943
655	944
51390	945
3939	946
10252	947
3667	948
5902	949
7247	950
23593	951
10848	952
6585	953
2512	954
3309	955
23076	956
6383	957
55024	958
4914	959
3099	960
9507	961
26354	962
57498	963
3398	964
54880	965
4214	966
8682	967
79705	968
1027	969
26469	970
10981	971
6347	972
51142	973
6667	974
64170	975
7791	976
4852	977
7432	978
6695	979
22807	980
8202	981
80119	982
1974	983
8644	984
53917	985
4524	986
7130	987
267	988
3336	989
84141	990
472	991
5176	992
222008	993
64423	994
29994	995
29985	996
375757	997
80020	998
27199	999
55273	1000
23582	1001
23246	1002
9844	1003
3958	1004
51361	1005
9353	1006
27185	1007
4763	1008
7015	1009
10614	1010
23731	1011
6721	1012
3737	1013
3600	1014
3688	1015
396	1016
5728	1017
9054	1018
84727	1019
4613	1020
1958	1021
389	1022
2852	1023
55323	1024
8874	1025
10273	1026
11274	1027
401541	1028
7351	1029
55646	1030
6881	1031
8543	1032
2006	1033
326625	1034
976	1035
6237	1036
1185	1037
84251	1038
11067	1039
55540	1040
6334	1041
93185	1042
3292	1043
80824	1044
7004	1045
1612	1046
8767	1047
10048	1048
22929	1049
6382	1050
6573	1051
5090	1052
152	1053
91768	1054
1075	1055
2195	1056
2046	1057
26994	1058
154	1059
7421	1060
C005556	1061
C018475	1062
6273	1063
50964	1064
29881	1065
91056	1066
22832	1067
64321	1068
1285	1069
653509	1070
24	1071
23060	1072
197342	1073
83540	1074
3383	1075
566	1076
3134	1077
3161	1078
4277	1079
9874	1080
25803	1081
4855	1082
25898	1083
3842	1084
5366	1085
5878	1086
6401	1087
1118	1088
1286	1089
961	1090
4052	1091
1969	1092
768	1093
55247	1094
610	1095
1406	1096
126432	1097
259266	1098
10365	1099
163732	1100
29785	1101
55384	1102
2114	1103
3898	1104
51191	1105
9055	1106
8795	1107
84722	1108
5591	1109
11180	1110
3576	1111
23468	1112
11010	1113
6019	1114
5967	1115
9833	1116
644943	1117
5257	1118
8174	1119
3934	1120
995	1121
9730	1122
7593	1123
693159	1124
55777	1125
23373	1126
375056	1127
9563	1128
163786	1129
3763	1130
9493	1131
55803	1132
3059	1133
7466	1134
3263	1135
1215	1136
5265	1137
23503	1138
29121	1139
286826	1140
57035	1141
79109	1142
284111	1143
2052	1144
3748	1145
2048	1146
109	1147
9022	1148
1846	1149
572	1150
1063	1151
358	1152
5599	1153
6374	1154
10128	1155
57634	1156
80725	1157
10008	1158
5317	1159
1647	1160
57648	1161
4973	1162
84133	1163
79094	1164
151636	1165
10142	1166
25987	1167
9075	1168
29948	1169
219736	1170
80223	1171
9968	1172
4363	1173
135228	1174
4854	1175
27178	1176
7074	1177
10112	1178
9232	1179
3184	1180
26232	1181
4683	1182
9927	1183
26762	1184
3832	1185
23187	1186
3306	1187
27076	1188
9739	1189
55771	1190
5971	1191
9231	1192
114902	1193
3575	1194
2876	1195
406968	1196
9401	1197
2244	1198
8771	1199
794	1200
4938	1201
3783	1202
57082	1203
10891	1204
7352	1205
140628	1206
11130	1207
23547	1208
4176	1209
574455	1210
1058	1211
3604	1212
10226	1213
116028	1214
201163	1215
51458	1216
11199	1217
7538	1218
8793	1219
1265	1220
100302142	1221
8863	1222
11279	1223
1017	1224
4661	1225
2357	1226
9700	1227
3675	1228
4137	1229
6288	1230
51512	1231
6586	1232
1436	1233
9610	1234
2919	1235
397	1236
140766	1237
3484	1238
146909	1239
153	1240
4174	1241
2700	1242
1062	1243
146845	1244
958	1245
8243	1246
79365	1247
1163	1248
1559	1249
2491	1250
64710	1251
672	1252
80339	1253
5347	1254
81930	1255
355	1256
890	1257
59	1258
219699	1259
638	1260
3732	1261
438	1262
346171	1263
10017	1264
7069	1265
406992	1266
9768	1267
81611	1268
6932	1269
1806	1270
55839	1271
64137	1272
81793	1273
30014	1274
6590	1275
1364	1276
23157	1277
8529	1278
580	1279
84791	1280
368	1281
11004	1282
6672	1283
113278	1284
3140	1285
4627	1286
220001	1287
925	1288
58	1289
1263	1290
10403	1291
820	1292
3925	1293
55964	1294
100507436	1295
701	1296
2149	1297
3115	1298
7153	1299
5965	1300
6348	1301
8764	1302
822	1303
26038	1304
10599	1305
2672	1306
3077	1307
10023	1308
2331	1309
8320	1310
8631	1311
5046	1312
53335	1313
3172	1314
2867	1315
11240	1316
6915	1317
645687	1318
4843	1319
9787	1320
51702	1321
10021	1322
2177	1323
9271	1324
4171	1325
83998	1326
8651	1327
713	1328
5253	1329
25858	1330
23533	1331
7128	1332
7276	1333
8349	1334
3833	1335
57214	1336
6352	1337
629	1338
4842	1339
3687	1340
170850	1341
118611	1342
6927	1343
240	1344
1438	1345
7018	1346
10592	1347
1387	1348
5155	1349
597	1350
10541	1351
2199	1352
2155	1353
407040	1354
10733	1355
6839	1356
3208	1357
91442	1358
1606	1359
177	1360
4856	1361
6236	1362
4948	1363
6387	1364
6624	1365
6648	1366
6317	1367
4162	1368
147138	1369
50835	1370
7173	1371
641	1372
2705	1373
1440	1374
4804	1375
259	1376
55124	1377
9928	1378
374	1379
406920	1380
1292	1381
7080	1382
7097	1383
26499	1384
654	1385
152559	1386
128239	1387
5329	1388
9032	1389
92840	1390
123591	1391
146956	1392
4751	1393
24137	1394
8864	1395
64072	1396
51393	1397
309	1398
220134	1399
968	1400
5054	1401
8714	1402
27316	1403
3589	1404
9235	1405
284021	1406
7112	1407
51564	1408
23043	1409
717	1410
4118	1411
11346	1412
50615	1413
23639	1414
80201	1415
55753	1416
9365	1417
164668	1418
9636	1419
8797	1420
4868	1421
8519	1422
6567	1423
727897	1424
3375	1425
8438	1426
84830	1427
84707	1428
3627	1429
28999	1430
51659	1431
10544	1432
157570	1433
5630	1434
2147	1435
335	1436
7054	1437
6775	1438
26353	1439
79258	1440
55808	1441
8558	1442
9971	1443
1839	1444
7033	1445
79827	1446
4001	1447
5174	1448
84699	1449
8913	1450
8784	1451
3932	1452
4312	1453
2729	1454
57823	1455
7433	1456
406959	1457
3106	1458
3293	1459
6366	1460
340273	1461
114548	1462
4193	1463
26271	1464
56164	1465
1604	1466
55893	1467
356	1468
408	1469
11074	1470
54809	1471
3918	1472
5739	1473
56670	1474
94	1475
57216	1476
5324	1477
399694	1478
9212	1479
80329	1480
285231	1481
183	1482
3149	1483
6241	1484
55215	1485
3148	1486
6364	1487
8000	1488
84623	1489
200504	1490
6318	1491
8876	1492
5732	1493
6280	1494
7484	1495
6279	1496
126	1497
55080	1498
2026	1499
9518	1500
4917	1501
55835	1502
4313	1503
3040	1504
6517	1505
83990	1506
9201	1507
259232	1508
346007	1509
6920	1510
23363	1511
57103	1512
5029	1513
7409	1514
486	1515
26468	1516
7077	1517
1803	1518
5444	1519
3757	1520
5909	1521
7056	1522
1501	1523
10615	1524
4703	1525
5304	1526
9423	1527
7157	1528
7108	1529
3151	1530
9308	1531
143686	1532
284656	1533
65009	1534
2305	1535
23594	1536
2316	1537
891	1538
1814	1539
970	1540
51156	1541
9263	1542
7216	1543
348093	1544
140733	1545
10220	1546
11040	1547
113130	1548
26287	1549
54463	1550
54443	1551
1394	1552
4929	1553
81607	1554
80332	1555
10219	1556
80328	1557
774	1558
8744	1559
241	1560
100302276	1561
56992	1562
945	1563
6362	1564
8739	1565
8740	1566
55789	1567
7781	1568
84163	1569
25837	1570
83463	1571
4166	1572
54790	1573
57650	1574
6785	1575
284415	1576
7272	1577
4319	1578
50484	1579
7053	1580
3897	1581
57822	1582
64240	1583
84632	1584
1152	1585
7477	1586
134429	1587
7481	1588
57733	1589
116444	1590
83903	1591
55355	1592
23254	1593
64061	1594
1365	1595
843	1596
9856	1597
983	1598
10516	1599
144455	1600
2775	1601
83667	1602
6354	1603
345611	1604
23643	1605
55635	1606
147841	1607
5094	1608
79132	1609
5743	1610
7124	1611
5820	1612
5567	1613
79618	1614
124590	1615
23409	1616
348110	1617
6700	1618
3105	1619
775	1620
5093	1621
57154	1622
51119	1623
79071	1624
83715	1625
5473	1626
3953	1627
26036	1628
27085	1629
254225	1630
2959	1631
56956	1632
30009	1633
379	1634
81847	1635
115019	1636
3326	1637
7266	1638
208	1639
27430	1640
27250	1641
3224	1642
5609	1643
8857	1644
83648	1645
22877	1646
7543	1647
1361	1648
4261	1649
2033	1650
26259	1651
6515	1652
50809	1653
10458	1654
125950	1655
84662	1656
2044	1657
131870	1658
129685	1659
81609	1660
54739	1661
771	1662
8573	1663
406953	1664
26249	1665
2277	1666
3181	1667
11107	1668
125061	1669
9612	1670
994	1671
120892	1672
9096	1673
200734	1674
2624	1675
23474	1676
116039	1677
8325	1678
406928	1679
4585	1680
91404	1681
6480	1682
728	1683
7916	1684
7424	1685
338339	1686
57162	1687
10381	1688
1181	1689
8542	1690
51657	1691
3339	1692
5311	1693
406974	1694
10360	1695
129563	1696
114609	1697
29015	1698
164633	1699
10972	1700
93	1701
79648	1702
8502	1703
54788	1704
6272	1705
10002	1706
8658	1707
8085	1708
162466	1709
60529	1710
3206	1711
81631	1712
23435	1713
4953	1714
57403	1715
2969	1716
4680	1717
9455	1718
54476	1719
6787	1720
649	1721
25999	1722
9958	1723
392	1724
2621	1725
8237	1726
7031	1727
5504	1728
6385	1729
634	1730
901	1731
91452	1732
51752	1733
9453	1734
3837	1735
57506	1736
55423	1737
3620	1738
10477	1739
863	1740
4654	1741
2533	1742
5454	1743
51341	1744
79858	1745
23241	1746
9575	1747
4485	1748
5620	1749
8554	1750
7408	1751
55502	1752
80208	1753
283673	1754
2115	1755
10628	1756
4798	1757
7405	1758
115004	1759
26190	1760
7290	1761
5266	1762
4299	1763
6331	1764
9665	1765
407019	1766
94239	1767
375790	1768
340146	1769
10217	1770
8975	1771
63971	1772
4204	1773
57534	1774
91074	1775
760	1776
93129	1777
10277	1778
339745	1779
2944	1780
3300	1781
22921	1782
22889	1783
10020	1784
49	1785
5460	1786
57646	1787
7422	1788
8821	1789
23327	1790
6876	1791
64151	1792
1500	1793
2051	1794
25970	1795
2261	1796
7494	1797
23135	1798
23041	1799
9517	1800
9828	1801
57553	1802
23358	1803
11035	1804
10892	1805
85440	1806
1540	1807
84289	1808
129787	1809
23225	1810
114785	1811
8106	1812
90627	1813
51305	1814
22863	1815
55366	1816
9047	1817
1643	1818
26054	1819
84062	1820
55288	1821
10291	1822
3790	1823
83666	1824
5810	1825
5729	1826
686	1827
3601	1828
6335	1829
55110	1830
27035	1831
261734	1832
11117	1833
339287	1834
23314	1835
80232	1836
79068	1837
23111	1838
51066	1839
1084	1840
2319	1841
9757	1842
1747	1843
25932	1844
9794	1845
2909	1846
6198	1847
4076	1848
64083	1849
4343	1850
85302	1851
25780	1852
22925	1853
55818	1854
4552	1855
8500	1856
83932	1857
6690	1858
2324	1859
2797	1860
2185	1861
2551	1862
9415	1863
54434	1864
9674	1865
55031	1866
3635	1867
5243	1868
55278	1869
2063	1870
8555	1871
22995	1872
29126	1873
3066	1874
23598	1875
1785	1876
3570	1877
6594	1878
5873	1879
3587	1880
123	1881
23543	1882
23365	1883
5796	1884
398	1885
377630	1886
10817	1887
6304	1888
57544	1889
54901	1890
4297	1891
8038	1892
25855	1893
11009	1894
112744	1895
7041	1896
84705	1897
4253	1898
23239	1899
5813	1900
1525	1901
200205	1902
9611	1903
54700	1904
51135	1905
9536	1906
286205	1907
858	1908
3596	1909
343450	1910
5045	1911
4750	1912
22899	1913
4026	1914
1822	1915
26084	1916
835	1917
4298	1918
5251	1919
23408	1920
7874	1921
51455	1922
4916	1923
80124	1924
643	1925
58495	1926
4486	1927
4882	1928
675	1929
2010	1930
7702	1931
30818	1932
132884	1933
2828	1934
345	1935
57492	1936
83734	1937
554	1938
25	1939
79671	1940
30011	1941
1649	1942
10926	1943
5455	1944
7503	1945
868	1946
56957	1947
5537	1948
3836	1949
54922	1950
3689	1951
3563	1952
6429	1953
5607	1954
25777	1955
89910	1956
8826	1957
11095	1958
57018	1959
223082	1960
1015	1961
9771	1962
5108	1963
5874	1964
55274	1965
204	1966
1200	1967
3178	1968
23456	1969
6419	1970
6558	1971
2691	1972
55269	1973
90	1974
53373	1975
5606	1976
80829	1977
2120	1978
23081	1979
5928	1980
390	1981
54464	1982
7957	1983
79685	1984
115426	1985
3805	1986
4318	1987
2804	1988
1002	1989
3658	1990
406910	1991
8780	1992
7025	1993
23312	1994
1244	1995
5727	1996
2800	1997
9241	1998
54910	1999
7248	2000
51655	2001
51561	2002
54984	2003
399687	2004
217	2005
55000	2006
23137	2007
745	2008
10507	2009
488	2010
6195	2011
1613	2012
203523	2013
10745	2014
8685	2015
5364	2016
23347	2017
4857	2018
54472	2019
64127	2020
81572	2021
49855	2022
3394	2023
90639	2024
4976	2025
219855	2026
7262	2027
5167	2028
11099	2029
7095	2030
64699	2031
9098	2032
3075	2033
3725	2034
887	2035
157627	2036
23385	2037
9173	2038
10763	2039
8289	2040
1718	2041
923	2042
9077	2043
25842	2044
7094	2045
22900	2046
150962	2047
56125	2048
4087	2049
84879	2050
9071	2051
16627	2052
55727	2053
8648	2054
64782	2055
10499	2056
283149	2057
117178	2058
10990	2059
966	2060
3054	2061
7468	2062
7707	2063
3516	2064
4040	2065
9743	2066
1068	2067
23001	2068
7803	2069
2246	2070
23332	2071
11338	2072
5062	2073
57402	2074
2100	2075
8997	2076
5830	2077
80312	2078
6256	2079
348654	2080
100133941	2081
112597	2082
9154	2083
56946	2084
3656	2085
3429	2086
2354	2087
4582	2088
4920	2089
51330	2090
54765	2091
6546	2092
57551	2093
8850	2094
4051	2095
23224	2096
9097	2097
83696	2098
1663	2099
51776	2100
57468	2101
5880	2102
166	2103
83737	2104
79923	2105
7096	2106
3164	2107
6722	2108
9962	2109
29923	2110
5734	2111
27436	2112
83989	2113
362	2114
1955	2115
100169750	2116
100288687	2117
221937	2118
377	2119
9140	2120
3777	2121
56649	2122
55102	2123
28996	2124
602	2125
6257	2126
1236	2127
51280	2128
115	2129
128077	2130
23645	2131
27005	2132
6400	2133
5172	2134
6874	2135
957	2136
268	2137
4923	2138
83874	2139
407007	2140
5918	2141
4041	2142
5048	2143
168002	2144
8091	2145
4586	2146
57412	2147
284119	2148
6654	2149
4926	2150
23433	2151
4684	2152
10801	2153
9820	2154
7480	2155
54471	2156
81704	2157
4691	2158
80310	2159
8924	2160
10642	2161
26040	2162
79718	2163
84557	2164
56898	2165
727	2166
6609	2167
54207	2168
79813	2169
6117	2170
23405	2171
148	2172
3552	2173
9203	2174
79709	2175
2060	2176
10521	2177
D004041	2178
4160	2179
2740	2180
16334	2181
2693	2182
16194	2183
131450	2184
2688	2185
886	2186
3553	2187
10203	2188
3060	2189
155	2190
4988	2191
84248	2192
D001335	2193
2309	2194
3080	2195
1121	2196
81876	2197
22931	2198
8825	2199
1827	2200
4043	2201
10664	2202
3685	2203
22858	2204
7517	2205
382	2206
55161	2207
170733	2208
9939	2209
255520	2210
80733	2211
5929	2212
5452	2213
81030	2214
7082	2215
57120	2216
5664	2217
255738	2218
5422	2219
9439	2220
10749	2221
5027	2222
1763	2223
81567	2224
27299	2225
3070	2226
2206	2227
27223	2228
2022	2229
286	2230
647309	2231
3312	2232
10533	2233
55198	2234
29979	2235
3993	2236
63933	2237
7100	2238
79003	2239
7448	2240
51043	2241
11081	2242
55869	2243
10643	2244
2241	2245
112770	2246
9663	2247
3146	2248
81610	2249
26973	2250
9112	2251
10959	2252
7268	2253
7535	2254
1509	2255
338324	2256
54329	2257
5089	2258
57701	2259
6469	2260
8471	2261
79807	2262
81894	2263
121278	2264
86	2265
4064	2266
9635	2267
80381	2268
55629	2269
11336	2270
84181	2271
53826	2272
2176	2273
1392	2274
22802	2275
117246	2276
10134	2277
5506	2278
57589	2279
9807	2280
10181	2281
57126	2282
55870	2283
5378	2284
8939	2285
29089	2286
7178	2287
148479	2288
195046	2289
3927	2290
1464	2291
27032	2292
84875	2293
3565	2294
29883	2295
1399	2296
4316	2297
3480	2298
55367	2299
340061	2300
10845	2301
558	2302
54822	2303
2205	2304
5510	2305
5901	2306
22803	2307
2863	2308
81603	2309
81858	2310
83871	2311
1386	2312
51147	2313
339479	2314
11252	2315
222658	2316
8065	2317
1665	2318
55544	2319
7867	2320
1511	2321
28981	2322
10457	2323
22059	2324
91937	2325
10572	2326
51663	2327
1173	2328
4907	2329
84678	2330
22673	2331
3895	2332
729920	2333
5499	2334
6403	2335
6441	2336
7871	2337
27340	2338
2358	2339
9915	2340
3006	2341
4350	2342
51741	2343
3801	2344
5747	2345
2029	2346
5629	2347
24146	2348
5194	2349
116512	2350
2618	2351
5824	2352
26523	2353
6565	2354
84898	2355
56620	2356
7299	2357
10254	2358
1395	2359
26003	2360
9128	2361
10517	2362
11171	2363
1479	2364
79443	2365
7369	2366
8242	2367
5295	2368
192111	2369
889	2370
147	2371
5055	2372
5923	2373
93107	2374
23064	2375
988	2376
8504	2377
729230	2378
3655	2379
4102	2380
9320	2381
29767	2382
3992	2383
140803	2384
11173	2385
26993	2386
2840	2387
56907	2388
23163	2389
7046	2390
4071	2391
1906	2392
5991	2393
6659	2394
226442	2395
5657	2396
5592	2397
5184	2398
4893	2399
54821	2400
135138	2401
15139	2402
8454	2403
4692	2404
9912	2405
57680	2406
1026	2407
338	2408
6855	2409
80207	2410
8773	2411
5604	2412
1445	2413
27095	2414
373863	2415
5624	2416
2079	2417
329	2418
4821	2419
55760	2420
5707	2421
6910	2422
1186	2423
1857	2424
5886	2425
6921	2426
3015	2427
8572	2428
6929	2429
140690	2430
58490	2431
4850	2432
51266	2433
51738	2434
201595	2435
18459	2436
7782	2437
84033	2438
4715	2439
10577	2440
10406	2441
3350	2442
51201	2443
11145	2444
4617	2445
6194	2446
3002	2447
4296	2448
92369	2449
51274	2450
402	2451
51293	2452
10666	2453
88455	2454
81542	2455
59350	2456
11188	2457
64111	2458
4325	2459
10630	2460
9798	2461
123720	2462
5179	2463
23098	2464
11251	2465
55636	2466
341676	2467
23568	2468
80184	2469
55210	2470
2878	2471
6047	2472
55920	2473
55193	2474
84317	2475
3767	2476
4616	2477
5706	2478
1390	2479
23509	2480
51228	2481
8409	2482
79915	2483
5894	2484
5078	2485
207	2486
80153	2487
5597	2488
5687	2489
10379	2490
10617	2491
83716	2492
55122	2493
165918	2494
6647	2495
892	2496
9679	2497
3643	2498
9266	2499
112399	2500
11054	2501
8425	2502
2870	2503
3579	2504
23451	2505
22913	2506
6421	2507
57122	2508
573	2509
29071	2510
540	2511
4803	2512
10955	2513
55763	2514
23063	2515
153129	2516
6504	2517
12484	2518
10081	2519
4643	2520
128637	2521
112464	2522
54619	2523
89845	2524
10345	2525
790955	2526
9821	2527
11091	2528
